"// 아이템 ID,"	"drop,"	"교환창올리기,"	"창고,"	"카트,"	"NPC판매,"	"메일,"	"옥션,"	"길드창고"	     
1339	1	1	0	1	0	1	1	1	//Hauyne_Huuma_EXE
1340	1	1	0	1	0	1	1	1	//Arcanite_Hammer_EXE
1372	1	1	1	1	1	1	1	1	//Right_Epsilon_C
1374	1	1	1	1	0	1	1	1	//Tomahawk_C
1378	1	1	0	1	1	1	1	1	//Great_Axe_C
1379	1	1	0	1	1	1	1	1	//BF_Two_Handed_Axe1
1380	1	1	0	1	1	1	1	1	//BF_Two_Handed_Axe2
1381	1	1	0	1	0	1	1	1	//N_Battle_Axe
1382	1	1	1	1	0	1	1	1	//Krieger_Twohand_Axe1
1388	1	1	1	1	1	1	1	1	//Two_Handed_Axe_C
1391	1	1	1	1	0	1	1	1	//P_Two_Handed_Axe1
1398	1	1	1	1	0	1	1	1	//Metal_Two_Handed_Axe
1399	1	1	1	1	0	1	1	1	//TE_Woe_Two_Handed_Axe
1419	1	1	1	1	1	1	1	1	
1423	1	1	0	1	1	1	1	1	//Pole_XO
1424	1	1	0	1	1	1	1	1	//Skewer_C
1425	1	1	0	1	1	1	1	1	//BF_Spear1
1426	1	1	1	1	0	1	1	1	//Krieger_Onehand_Spear1
1427	1	1	1	1	1	1	1	1	//Spear_Of_Excellent
1430	1	1	1	1	1	1	1	1	//Pike_C
1434	1	1	1	1	0	1	1	1	//P_Sphere1
1437	1	1	1	1	0	1	1	1	//TE_Woe_Pike
1441	1	0	0	0	1	1	1	1	//Ru_Blue_Spear
1482	1	1	0	1	1	1	1	1	//BF_Lance1
1486	1	1	1	1	0	1	1	1	//Krieger_Twohand_Spear1
1487	1	1	1	1	1	1	1	1	//Lance_C
1489	1	1	1	1	1	1	1	1	//Spearfish_
1493	1	1	1	1	0	1	1	1	//Metal_Lance
1494	0	0	0	0	0	1	1	1	//Undine_Spear
1495	1	1	1	1	0	1	1	1	//TE_Woe_Lance
1533	1	1	1	1	1	1	1	1	//Warrior_Balmung
1536	1	1	0	1	1	1	1	1	//Good_Morning_Star
1537	1	1	0	1	1	1	1	1	//Quadrille_C
1542	1	1	0	1	1	1	1	1	//BF_Morning_Star1
1543	1	1	0	1	1	1	1	1	//BF_Morning_Star2
1545	1	1	0	1	0	1	1	1	//N_Mace
1546	1	1	1	1	0	1	1	1	//Krieger_Onehand_Mace1
1547	1	1	1	1	1	1	1	1	//Mace_Of_Madness
1563	1	1	1	1	1	1	1	1	//Diary_Of_Great_Sage_C
1566	1	1	0	1	1	1	1	1	//Diary_Of_Great_Basil
1567	1	1	0	1	1	1	1	1	//Hardback_C
1574	1	1	0	1	1	1	1	1	//BF_Book1
1575	1	1	0	1	1	1	1	1	//BF_Book2
1576	1	1	1	1	0	1	1	1	//Krieger_Book1
1577	1	1	1	1	0	1	1	1	//Krieger_Book2
1578	1	1	1	1	1	1	1	1	//Book_Of_Prayer
1580	1	1	1	1	1	1	1	1	//Encyclopedia_C
1583	1	1	1	1	0	1	1	1	//P_Dic1
1588	1	1	1	1	0	1	1	1	//Metal_Book
1590	0	0	0	0	0	1	1	1	//Snake_Encyclopedia
1591	1	1	1	1	0	1	1	1	//TE_Woe_Book
1596	0	0	0	0	0	1	1	1	//Earth_Pedigree_Book
1615	1	0	0	0	0	1	1	1	//Bone_Wand
1623	1	1	1	1	1	1	1	1	//Mighty_Staff_C
1627	1	1	0	1	1	1	1	1	//Staffy
1628	1	1	0	1	1	1	1	1	//Survival_Rod_C
1632	1	1	0	1	1	1	1	1	//BF_Staff1
1633	1	1	0	1	1	1	1	1	//BF_Staff2
1634	1	1	0	1	1	1	1	1	//BF_Staff3
1635	1	1	0	1	1	1	1	1	//BF_Staff4
1636	0	0	0	0	0	1	1	1	//Thorn_Staff
1638	1	1	1	1	1	1	1	1	//Healing_Staff_C
1639	1	1	0	1	0	1	1	1	//N_Rod
1640	1	1	1	1	0	1	1	1	//Krieger_Onehand_Staff1
1641	1	1	1	1	0	1	1	1	//Krieger_Onehand_Staff2
1642	1	1	1	1	1	1	1	1	//Staff_Of_Darkness
1650	1	1	1	1	0	1	1	1	//P_Staff1
1651	1	1	1	1	0	1	1	1	//P_Staff2
1652	1	1	1	1	0	1	1	1	//Tourist_Staff
1658	1	1	1	1	0	1	1	1	//P_Staff3
1667	1	1	1	1	0	1	1	1	//TE_Woe_Staff
1677	1	0	0	0	1	1	1	1	//Ru_Blue_Wand
1703	1	1	1	1	1	1	1	1	//Bow__
1728	1	1	1	1	1	1	1	1	//Balistar_C
1730	0	0	0	0	0	1	1	1	//Burning_Bow
1731	0	0	0	0	0	1	1	1	//Frozen_Bow
1732	0	0	0	0	0	1	1	1	//Earth_Bow
1735	1	1	1	1	0	1	1	1	//Kkakkung
1738	1	1	0	1	1	1	1	1	//BF_Bow1
1739	1	1	0	1	1	1	1	1	//BF_Bow2
1742	1	1	0	1	0	1	1	1	//N_Composite_Bow
1743	1	1	1	1	0	1	1	1	//Krieger_Bow1
1744	1	1	1	1	1	1	1	1	//Bow_Of_Evil
1747	1	1	1	1	0	1	1	1	//P_Bow1
1748	1	1	1	1	0	1	1	1	//P_Bow2
1749	1	1	1	1	0	1	1	1	//Tourist_Bow
1750	0	0	0	0	1	1	1	1	//Arrow
1751	0	0	0	0	1	1	1	1	//Silver_Arrow
1752	0	0	0	0	1	1	1	1	//Fire_Arrow
1753	0	0	0	0	1	1	1	1	//Steel_Arrow
1754	0	0	0	0	1	1	1	1	//Crystal_Arrow
1755	0	0	0	0	1	1	1	1	//Arrow_Of_Wind
1756	0	0	0	0	1	1	1	1	//Stone_Arrow
1757	0	0	0	0	1	1	1	1	//Immatrial_Arrow
1762	0	0	0	0	1	1	1	1	//Rusty_Arrow
1765	0	0	0	0	1	1	1	1	//Oridecon_Arrow
1767	0	0	0	0	1	1	1	1	//Arrow_Of_Shadow
1770	0	0	0	0	1	1	1	1	//Iron_Arrow
1774	0	0	0	0	1	1	1	1	//Hunting_Arrow
1817	1	1	1	1	1	1	1	1	//Kaiser_Knuckle_C
1823	1	1	0	1	1	1	1	1	//BF_Knuckle1
1824	1	1	0	1	1	1	1	1	//BF_Knuckle2
1826	1	1	1	1	0	1	1	1	//Krieger_Knuckle1
1827	1	1	1	1	0	1	1	1	//Krieger_Knuckle2
1828	1	1	1	1	1	1	1	1	//Monk_Knuckle
1829	1	1	1	1	1	1	1	1	//Fist_C
1831	1	1	1	1	0	1	1	1	//P_Knuckle1
1833	0	0	0	0	0	1	1	1	//Claw_Of_Flash
1834	1	1	1	1	0	1	1	1	//TE_Woe_Fist
1837	0	0	0	0	0	1	1	1	//Iron_nail
1871	1	1	0	1	0	1	1	1	//Bauxite_Knuckle_EXE
1921	1	1	0	1	1	1	1	1	//Guh_Moon_Gom
1923	1	1	0	1	1	1	1	1	//BF_Instrument1
1924	1	1	0	1	1	1	1	1	//BF_Instrument2
1927	1	1	1	1	0	1	1	1	//Krieger_Instrument1
1929	1	1	1	1	1	1	1	1	//Guitar_C
1931	1	1	1	1	0	1	1	1	//P_String_Inst1
1932	1	1	1	1	0	1	1	1	//TE_Woe_Guitar
1936	1	0	0	0	1	1	1	1	//Ru_Blue_Violin
1975	1	1	0	1	1	1	1	1	//Queen_Is_Whip
1977	1	1	0	1	1	1	1	1	//BF_Whip1
1978	1	1	0	1	1	1	1	1	//BF_Whip2
1981	1	1	1	1	0	1	1	1	//Krieger_Whip1
1982	1	1	1	1	1	1	1	1	//Phenomena_Whip
1983	1	1	1	1	1	1	1	1	//Rante_C
1986	1	1	1	1	0	1	1	1	//P_Tail1
1987	1	1	1	1	0	1	1	1	//TE_Woe_Rope
1991	1	0	0	0	1	1	1	1	//Ru_Blue_Whip
2002	1	1	1	1	0	1	1	1	//Krieger_Twohand_Staff1
2006	1	0	0	0	1	0	0	1	//G_Staff_Of_Light
2018	1	1	1	1	0	1	1	1	//Metal_Staff
2019	1	1	1	1	0	1	1	1	//TE_Woe_Two_Hand_Staff
2101	0	0	0	1	0	1	1	1	//Guard
2103	0	0	0	1	0	1	1	1	//Buckler
2105	0	0	0	1	0	1	1	1	//Shield
2107	0	0	0	1	0	1	1	1	//Mirror_Shield
2115	0	0	0	0	1	1	1	1	//Valkyrja's_Shield
2127	1	1	0	1	1	1	1	1	//Secular_Mission
2132	1	1	0	1	1	1	1	1	//Shelter_Resistance
2140	1	1	1	1	1	1	1	1	//Energy_Rune_Guard
2145	1	1	1	1	0	1	1	1	//Time_Keepr_Shield
2149	1	0	0	0	1	0	0	1	//Upg_Guard
2150	1	0	0	0	1	0	0	1	//Upg_Buckler
2151	1	0	0	0	1	0	0	1	//Upg_Shield
2163	1	0	0	0	1	1	1	1	//Flow_Shield
2165	1	0	0	0	1	1	1	1	//Sol_Shield
2167	1	0	0	0	1	1	1	1	//Poison_Shield
2169	0	0	0	0	0	1	1	1	//Kalasak
2175	1	0	0	0	1	1	1	1	//Esprit_Shield
2178	1	1	1	1	0	1	1	1	//TE_Woe_Buckler
2179	1	1	1	1	0	1	1	1	//TE_Woe_Shield
2180	1	1	1	1	0	1	1	1	//TE_Woe_Magic_Guard
2188	1	0	0	0	0	1	1	1	//Svalinn_J
2203	1	0	0	0	0	1	1	1	//Glasses
2204	1	0	0	0	1	1	1	1	//Glasses_
2219	1	1	0	1	1	1	1	1	//Flu_Mask_
2228	0	0	0	1	0	1	1	1	//Helm
2260	1	0	0	0	0	1	1	1	//Mini_Glasses
2286	1	0	0	0	1	1	1	1	//Elven_Ears
2314	0	0	0	1	0	1	1	1	//Chain_Mail
2316	0	0	0	1	0	1	1	1	//Plate_Armor
2330	0	0	0	1	0	1	1	1	//Tights
2343	0	0	0	0	1	1	1	1	//Robe_Of_Casting
2358	1	1	0	1	1	1	1	1	//Dress_Of_Angel
2368	1	1	0	1	0	1	1	1	//Golden_Armor
2370	1	1	0	1	1	1	1	1	//Used_Mage_Coat
2376	1	1	1	1	1	1	1	1	//Assaulter_Plate
2377	1	1	1	1	1	1	1	1	//Elite_Engineer_Armor
2378	1	1	1	1	1	1	1	1	//Assassin_Robe
2379	1	1	1	1	1	1	1	1	//Warlock_Battle_Robe
2380	1	1	1	1	1	1	1	1	//Medic_Robe
2381	1	1	1	1	1	1	1	1	//Elite_Archer_Suit
2382	1	1	1	1	1	1	1	1	//Elite_Shooter_Suit
2384	1	1	0	1	1	1	1	1	//Spritual_Tunic
2385	1	1	0	1	1	1	1	1	//Recuperative_Armor
2393	1	1	1	1	0	1	1	1	//N_Adventurer's_Suit
2394	1	1	1	1	0	1	1	1	//Krieger_Suit1
2395	1	1	1	1	0	1	1	1	//Krieger_Suit2
2396	1	1	1	1	0	1	1	1	//Krieger_Suit3
2403	0	0	0	1	0	1	1	1	//Shoes
2405	0	0	0	1	0	1	1	1	//Boots
2421	0	0	0	0	1	1	1	1	//Valkyrie_Shoes
2427	1	1	0	1	0	1	1	1	//Golden_Shoes
2429	1	1	1	1	0	1	1	1	//Iron_Boots01
2430	1	1	1	1	0	1	1	1	//Iron_Boots02
2431	1	1	0	1	1	1	1	1	//Valley_Shoes
2435	1	1	1	1	1	1	1	1	//Battle_Greave
2436	1	1	1	1	1	1	1	1	//Combat_Boots
2437	1	1	1	1	1	1	1	1	//Battle_Boots
2438	1	1	0	1	0	1	1	1	//Paw_Of_Cat
2439	1	1	0	1	1	1	1	1	//Refresh_Shoes
2441	1	0	0	0	1	1	1	1	//Beach_Sandal
2444	1	1	1	1	0	1	1	1	//Krieger_Shoes1
2445	1	1	1	1	0	1	1	1	//Krieger_Shoes2
2446	1	1	1	1	0	1	1	1	//Krieger_Shoes3
2449	1	0	0	0	1	1	1	1	//Variant_Shoes_M
2455	1	1	1	1	0	1	1	1	//Time_Keepr_Boots
2456	1	1	1	1	0	1	1	1	//Para_Team_Boots1
2457	1	1	1	1	0	1	1	1	//Para_Team_Boots2
2458	1	1	1	1	0	1	1	1	//Para_Team_Boots3
2459	1	0	0	0	1	0	0	1	//Upg_Shoes
2460	1	0	0	0	1	0	0	1	//Upg_Boots
2461	1	0	0	0	1	0	0	1	//Upg_Greave
2462	1	1	0	1	1	1	1	1	//Sleipnir_C
2463	1	1	1	1	1	1	1	1	//Feral_Boots
2473	1	1	1	1	0	1	1	1	//Para_Team_Boots4
2481	1	0	0	0	1	1	1	1	//Rune_Boots
2491	0	0	0	0	0	1	1	1	//Bangungot_Boots
2495	1	0	0	0	1	1	1	1	//Egir_Shoes
2496	1	1	1	1	0	1	1	1	//TE_Woe_Shoes
2497	1	1	1	1	0	1	1	1	//TE_Woe_Boots
2498	1	1	1	1	0	1	1	1	//TE_Woe_Magic_Sandal
2501	0	0	0	1	0	1	1	1	//Hood
2503	0	0	0	1	0	1	1	1	//Muffler
2505	0	0	0	1	0	1	1	1	//Manteau
2534	1	1	0	1	1	1	1	1	//Ruffler
2535	1	1	0	1	1	1	1	1	//Cloak_Of_Survival_C
2538	1	1	1	1	1	1	1	1	//Commander_Manteau
2539	1	1	1	1	1	1	1	1	//Commander_Manteau_
2540	1	1	1	1	1	1	1	1	//Sheriff_Manteau
2543	1	1	0	1	1	1	1	1	//Sylphid_Manteau
2549	1	1	1	1	0	1	1	1	//Krieger_Muffler1
2559	1	1	1	1	0	1	1	1	//Time_Keepr_Manteau
2560	1	1	1	1	0	1	1	1	//Para_Team_Manteau
2561	1	0	0	0	1	0	0	1	//Upg_Hood
2562	1	0	0	0	1	0	0	1	//Upg_Muffler
2563	1	0	0	0	1	0	0	1	//Upg_Manteau
2564	1	1	1	1	1	1	1	1	//Feral_Tail
2568	1	1	0	1	0	1	1	1	//Muffler_Of_Roki
2571	1	1	1	1	0	1	1	1	//Para_Team_Manteau2
2573	1	0	0	0	1	1	1	1	//Archangel_Wing
2590	0	0	0	0	0	1	1	1	//Buwaya_Cloth
2614	1	0	0	0	1	1	1	1	//An_Eye_Of_Dullahan
2631	1	1	1	1	0	1	1	1	//First_Age_Ring
2634	1	1	1	1	1	1	1	1	//Bridegroom_Ring
2635	1	1	1	1	1	1	1	1	//Bride_Ring
2638	0	1	0	1	1	1	1	1	//Exorcize_Sachet
2639	0	1	0	1	1	1	1	1	//Purification_Sachet
2642	1	1	0	1	1	1	1	1	//Serin's_Gold_Ring
2643	1	1	0	1	1	1	1	1	//Serin's_Gold_Ring_
2644	1	1	1	1	1	1	1	1	//The_Sign_
2647	1	1	1	1	1	1	1	1	//Nile_Rose
2658	1	1	0	1	1	1	1	1	//Nile_Rose_
2668	1	1	1	1	0	1	1	1	//Women's_Glory
2670	1	1	0	1	1	1	1	1	//Ring_Of_Longing
2673	1	1	1	1	1	1	1	1	//Shining_Ring
2674	1	1	1	1	1	1	1	1	//Honor_Ring
2676	1	1	1	1	1	1	1	1	//Hunter_Earring
2678	0	0	0	0	1	1	1	1	//Ring_Of_Flame_Lord
2679	0	0	0	0	1	1	1	1	//Ring_Of_Resonance
2681	1	1	1	1	1	1	1	1	//Republic_Ring
2686	1	1	0	1	1	1	1	1	//Elven_Ears_C
2687	1	1	0	1	1	1	1	1	//Steel_Flower_C
2688	1	1	0	1	1	1	1	1	//Critical_Ring_C
2689	1	1	0	1	1	1	1	1	//Earring_C
2690	1	1	0	1	1	1	1	1	//Ring_C
2691	1	1	0	1	1	1	1	1	//Necklace_C
2692	1	1	0	1	1	1	1	1	//Glove_C
2693	1	1	0	1	1	1	1	1	//Brooch_C
2694	1	1	0	1	1	1	1	1	//Rosary_C
2695	1	1	0	1	1	1	1	1	//Safety_Ring_C
2696	1	1	0	1	1	1	1	1	//Vesper_Core01_C
2697	1	1	0	1	1	1	1	1	//Vesper_Core02_C
2698	1	1	0	1	1	1	1	1	//Vesper_Core03_C
2699	1	1	0	1	1	1	1	1	//Vesper_Core04_C
2702	1	0	0	0	0	0	0	1	//Bison_Horn
2704	1	1	0	1	0	1	1	1	//Golden_Accessory
2705	1	1	0	1	0	1	1	1	//Golden_Accessory2
2708	1	1	0	1	1	1	1	1	//Chinese_Handicraft
2710	1	1	0	1	1	1	1	1	//Bloody_Iron_Ball_C
2711	1	1	0	1	1	1	1	1	//Spiritual_Ring_C
2713	1	1	1	1	1	1	1	1	//Certificate_TW
2720	1	1	0	1	1	1	1	1	//Medal_Swordman
2721	1	1	0	1	1	1	1	1	//Medal_Thief
2722	1	1	0	1	1	1	1	1	//Medal_Acolyte
2723	1	1	0	1	1	1	1	1	//Medal_Mage
2724	1	1	0	1	1	1	1	1	//Medal_Archer
2725	1	1	0	1	1	1	1	1	//Medal_Merchant
2730	1	1	0	1	0	1	1	1	//Morroc_Seal
2731	1	1	0	1	0	1	1	1	//Morroc_Charm_Stone
2732	1	1	0	1	0	1	1	1	//Morroc_Ring
2733	1	1	0	1	1	1	1	1	//Medal_Gunner
2736	1	0	0	0	1	1	1	1	//Navel_Ring
2738	1	1	1	1	1	1	1	1	//Shiny_Coin
2739	1	1	1	1	1	1	1	1	//Ordinary_Coin
2740	1	1	1	1	1	1	1	1	//Rusty_Coin
2741	1	1	0	1	1	1	1	1	//All_In_One_Ring
2742	1	1	0	1	1	1	1	1	//Lucky_Clip
2750	1	1	1	1	1	1	1	1	//Summer_Night_Dream
2751	1	0	0	0	1	1	0	1	//Academy_Badge
2752	1	1	1	1	1	1	1	1	//Praxinus_C
2753	1	1	1	1	1	1	1	1	//Beholder_Ring
2754	1	1	1	1	1	1	1	1	//Hallow_Ring
2755	1	1	1	1	1	1	1	1	//Clamorous_Ring
2756	1	1	1	1	1	1	1	1	//Chemical_Ring
2757	1	1	1	1	1	1	1	1	//Insecticide_Ring
2758	1	1	1	1	1	1	1	1	//Fisher_Ring
2759	1	1	1	1	1	1	1	1	//Decussate_Ring
2760	1	1	1	1	1	1	1	1	//Bloody_Ring
2761	1	1	1	1	1	1	1	1	//Satanic_Ring
2762	1	1	1	1	1	1	1	1	//Dragoon_Ring
2765	1	0	0	0	1	1	1	1	//Novice_Figure
2766	1	0	0	0	1	1	1	1	//Swordman_Figure
2767	1	0	0	0	1	1	1	1	//Acolyte_Figure
2768	1	0	0	0	1	1	1	1	//Mage_Figure
2769	1	0	0	0	1	1	1	1	//Archer_Figure
2770	1	0	0	0	1	1	1	1	//Thief_Figure
2771	1	0	0	0	1	1	1	1	//Merchant_Figure
2772	1	1	1	1	0	1	1	1	//Krieger_Ring1
2773	1	1	1	1	0	1	1	1	//Krieger_Ring2
2774	1	1	1	1	0	1	1	1	//Krieger_Ring3
2776	1	1	0	1	1	1	1	1	//Cool_Towel
2777	1	0	0	0	0	0	0	1	//Shaman_Ring
2778	1	0	0	0	0	0	0	1	//Shaman_Earing
2779	1	0	0	0	0	0	0	1	//Dark_Knight_Belt
2780	1	0	0	0	0	0	0	1	//Dark_Knight_Glove
2781	1	0	0	0	0	0	0	1	//Aumdura's_Grace
2782	1	1	0	1	1	1	1	1	//Ring_Of_Wise_King
2784	1	1	0	1	1	1	1	1	//Oh_Holy_Night
2794	1	1	1	1	1	1	1	1	//Magic_Stone_Ring
2795	1	1	1	1	0	1	1	1	//Green_Apple_Ring
2796	1	1	1	1	1	1	1	1	//Magical_Stone
2797	1	1	1	1	1	1	1	1	//Magical_Stone_
2798	1	1	1	1	0	1	1	1	//Will_Of_Exhausted_Angel
2815	1	1	0	1	1	1	1	1	//Th_Ring_Of_Water
2816	1	1	1	1	1	1	1	1	//Radar_Ring1
2817	1	1	1	1	1	1	1	1	//Radar_Ring2
2818	1	1	1	1	1	1	1	1	//Radar_Ring3
2819	1	1	1	1	0	1	1	1	//Swordman_Manual
2820	1	1	1	1	0	1	1	1	//Thief_Manual
2821	1	1	1	1	0	1	1	1	//Acolyte_Manual
2822	1	1	1	1	0	1	1	1	//Archer_Manual
2823	1	1	1	1	0	1	1	1	//Merchant_Manual
2824	1	1	1	1	0	1	1	1	//Mage_Manual
2825	1	0	0	0	0	0	0	1	//Shaman_EaringB
2826	1	0	0	0	0	0	0	1	//Dark_Knight_BeltB
2827	1	0	0	0	0	0	0	1	//Dark_Knight_GloveB
2828	1	0	0	0	1	0	0	1	//Upg_Clip
2829	1	0	0	0	1	0	0	1	//Greed_Clip
2830	1	1	0	1	1	1	1	1	//Magingiorde_C
2831	1	1	0	1	1	1	1	1	//Brysinggamen_C
2841	1	1	1	1	1	1	1	1	//Caracas_Ring
2843	1	1	1	1	1	1	1	1	//Gold_Trickle
2844	1	1	0	1	1	1	1	1	//El_Dicastes_Light
2855	1	0	0	0	1	1	1	1	//Whike_Black_Tail
2858	1	1	0	1	1	1	1	1	//Pendant_Of_Guardian
2864	1	1	1	1	0	1	1	1	//Light_Of_Cure
2865	1	1	1	1	0	1	1	1	//Seal_Of_Cathedral
2866	1	1	1	1	0	1	1	1	//Ring_Of_Archbishop
2871	1	0	0	0	1	1	1	1	//Brazilian_Emblem
2872	1	1	0	1	1	1	1	1	//G_Honor_Certificate
2873	0	0	0	0	0	1	1	1	//Cat_Hand_Glove
2875	1	1	0	1	1	1	1	1	//RO_Appreciation_Ring
2885	1	1	1	1	1	1	1	1	//Mother_Heart
2888	1	0	0	0	1	1	1	1	//School_Bag
2897	1	1	0	1	1	1	1	1	//2011RWC_Necklace_J
2906	1	0	0	0	1	1	1	1	//Happy_Gauntlet
2907	1	0	0	0	1	1	1	1	//Buwaya_Tattoo
2910	1	0	0	0	1	1	1	1	//Bakonawa_Tattoo
2911	1	0	0	0	1	1	1	1	//Bangungot_Tattoo
2914	0	0	0	0	0	0	1	1	//Wizard_Left_Eye
2915	1	1	0	1	0	1	1	1	//Ettlang_Keepsake
2916	1	1	0	1	1	1	1	1	//Fairy_Wing
2940	1	1	1	1	0	1	1	1	//Ninja_Manual
2941	1	1	1	1	0	1	1	1	//Gunslinger_Manual
2942	1	1	1	1	0	1	1	1	//Taekwon_Manual
2944	1	1	1	1	0	1	1	1	//TE_Ring_Of_Protection
2945	1	1	1	1	0	1	1	1	//TE_Ring_Of_Rage
2946	1	1	1	1	0	1	1	1	//TE_Ring_Of_Defiance
2950	1	1	1	1	1	1	1	1	//Rune_Ring
4541	1	0	0	0	0	1	1	1	//SLD_B_Katrinn_Card
4545	0	0	0	0	0	1	1	1	//Novice_Poring_Card
4582	0	0	0	0	0	1	1	1	//Bungisngis_Card
4583	0	0	0	0	0	1	1	1	//Engkanto_Card
4584	0	0	0	0	0	1	1	1	//Manananggal_Card
4585	0	0	0	0	0	1	1	1	//Mangkukulam_Card
4586	0	0	0	0	0	1	1	1	//Tikbalang_Card
4588	0	0	0	0	0	1	1	1	//Wakwak_Card
4589	0	0	0	0	0	1	1	1	//Jejeling_Card
4590	0	0	0	0	0	1	1	1	//Bangungot_Card
4591	0	0	0	0	0	1	1	1	//Bakonawa_Card
4592	0	0	0	0	0	1	1	1	//Buwaya_Card
4652	1	0	0	0	0	1	1	1	//Grave_Amon_Ra_Card
4653	1	0	0	0	0	1	1	1	//Grave_Arclouse_Card
4654	1	0	0	0	0	1	1	1	//Grave_Mimic_Card
4655	1	0	0	0	0	1	1	1	//Grave_Minorous_Card
4656	1	0	0	0	0	1	1	1	//Grave_Mummy_Card
4657	1	0	0	0	0	1	1	1	//Grave_A_Mummy_Card
4658	1	0	0	0	0	1	1	1	//Grave_Verit_Card
5061	1	0	0	0	1	1	1	1	//Flower_Hairpin
5098	0	1	0	1	1	1	1	1	//Tiger_Mask
5099	1	0	0	0	1	1	1	1	//Cat_Hat
5102	1	0	0	0	1	1	1	1	//Round_Eyes
5110	1	1	0	1	1	1	1	1	//Baby_Pacifier
5117	1	0	0	0	1	0	0	1	//Mistic_Rose
5129	1	0	0	0	0	1	1	1	//Bird_Nest
5132	1	0	0	0	1	1	1	1	//Angeling_Hat
5135	1	0	0	0	1	1	1	1	//Cyclops_Visor
5137	1	0	0	0	1	1	1	1	//Alice_Doll 
